Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
29494-MAD,Male,57,Yes,Madhya Pradesh,7,21,Deal 2,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,85.25,3704.15,0,100,2181.08,5985.23,Stayed,Others,Others
31137-DEL,Male,33,Yes,Delhi,1,13,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,89.7,6588.95,0,0,833.04,7421.99,Stayed,Others,Others
31144-GUJ,Male,70,No,Gujarat,14,3,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,84.45,5899.85,0,0,1203.84,7103.69,Stayed,Others,Others
31158-GUJ,Male,32,Yes,Gujarat,8,24,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.25,1968.1,8.3,0,415.15,2374.95,Stayed,Others,Others
31173-MAD,Male,64,No,Madhya Pradesh,14,7,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.2,735.9,0,0,155.42,891.32,Stayed,Others,Others
31196-MAD,Female,45,Yes,Madhya Pradesh,3,31,None,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.9,1332.4,0,20,0,1352.4,Stayed,Others,Others
31198-RAJ,Male,39,Yes,Rajasthan,13,19,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,89.35,631.85,0,60,257.88,949.73,Churned,Price,Price too high
31232-KER,Female,79,Yes,Kerala,12,19,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,104.35,2271.85,0,130,523.11,2924.96,Stayed,Others,Others
31235-MAH,Female,31,Yes,Maharashtra,14,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,78.9,299.75,37.01,0,167.72,430.46,Stayed,Others,Others
31244-TAM,Male,31,No,Tamil Nadu,13,31,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.5,239.75,0,0,740.4,980.15,Stayed,Others,Others
31250-BIH,Female,44,No,Bihar,9,16,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.35,531.6,0,0,1073.79,1605.39,Stayed,Others,Others
31263-TAM,Female,60,Yes,Tamil Nadu,1,8,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.85,2404.15,0,0,515.53,2919.68,Churned,Dissatisfaction,Lack of self-service on Website
31283-HAR,Female,51,Yes,Haryana,4,8,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.8,3886.45,0,0,1022.76,4909.21,Stayed,Others,Others
31311-KAR,Female,48,Yes,Karnataka,13,33,Deal 1,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.4,4310.35,0,0,0,4310.35,Stayed,Others,Others
31311-PUN,Male,66,Yes,Punjab,9,8,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89,605.45,0,0,293.79,899.24,Stayed,Others,Others
31340-PUD,Male,70,Yes,Puducherry,6,13,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,100.6,5746.15,0,0,2399.7,8145.85,Churned,Dissatisfaction,Network reliability
31354-RAJ,Female,69,No,Rajasthan,1,16,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.2,987.95,0,0,799.11,1787.06,Stayed,Others,Others
31369-BIH,Female,44,Yes,Bihar,3,22,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,94.25,6849.75,0,100,793.44,7743.19,Stayed,Others,Others
31401-RAJ,Female,24,Yes,Rajasthan,14,9,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114,8175.9,0,0,1806.95,9982.85,Stayed,Others,Others
31856-TAM,Female,51,Yes,Tamil Nadu,5,36,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.9,1680.25,0,0,1167.81,2848.06,Stayed,Others,Others
31859-MAH,Male,46,No,Maharashtra,5,35,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,19.75,0,0,11.91,31.66,Churned,Attitude,Attitude of support person
31860-KAR,Female,38,Yes,Karnataka,12,34,None,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.15,2898.95,0,0,0,2898.95,Stayed,Others,Others
31860-TEL,Male,76,No,Telangana,14,9,None,No,No,Yes,Cable,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,40.05,880.2,0,0,0,880.2,Churned,Other,Moved
31864-AND,Female,26,No,Andhra Pradesh,1,13,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,97.45,6253,0,0,2378.88,8631.88,Stayed,Others,Others
31866-MAH,Female,49,Yes,Maharashtra,9,3,Deal 2,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.2,5324.5,0,0,2702.05,8026.55,Stayed,Others,Others
31894-KAR,Male,30,No,Karnataka,0,35,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,92.4,2349.8,0,0,977.34,3327.14,Stayed,Others,Others
31904-MAH,Female,75,Yes,Maharashtra,3,15,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,6827.5,0,0,2022.48,8849.98,Stayed,Others,Others
31937-TAM,Female,32,No,Tamil Nadu,14,25,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.55,7616,0,0,2269.87,9885.87,Stayed,Others,Others
31940-ODI,Male,63,No,Odisha,6,35,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.05,746.5,0,30,109.62,886.12,Churned,Attitude,Attitude of service provider
31957-RAJ,Male,24,Yes,Rajasthan,8,8,None,No,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,51,305.95,0,0,0,305.95,Churned,Price,Long distance charges
31962-KAR,Male,25,Yes,Karnataka,2,35,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,24.05,24.05,0,0,20.26,44.31,Churned,Price,Price too high
31962-ODI,Female,68,No,Odisha,12,18,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,99,6017.9,0,150,624,6791.9,Stayed,Others,Others
31978-WES,Female,26,Yes,West Bengal,0,25,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.95,5974.3,0,0,1928.48,7902.78,Stayed,Others,Others
31983-HAR,Male,35,Yes,Haryana,2,14,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,65.65,4664.5,0,60,0,4724.5,Stayed,Others,Others
32011-TAM,Female,59,Yes,Tamil Nadu,15,35,None,No,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.05,4176.7,41.21,0,0,4135.49,Stayed,Others,Others
32018-KER,Male,36,Yes,Kerala,15,32,Deal 1,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.1,1697.7,0,0,3242.58,4940.28,Stayed,Others,Others
32429-UTT,Male,82,Yes,Uttarakhand,10,17,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,81.1,2619.25,19.25,0,35.84,2635.84,Stayed,Others,Others
32445-ODI,Female,26,No,Odisha,2,27,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.8,5498.8,0,140,1499.4,7138.2,Stayed,Others,Others
32447-HAR,Female,38,Yes,Haryana,13,18,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-4,46.3,0,0,48.22,94.52,Churned,Price,Extra data charges
32454-UTT,Female,37,No,Uttar Pradesh,12,20,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.95,3415.25,0,0,1438.93,4854.18,Stayed,Others,Others
32458-MAD,Male,23,No,Madhya Pradesh,14,9,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,64.95,4523.25,42.89,0,114.1,4594.46,Stayed,Others,Others
32496-TAM,Female,30,Yes,Tamil Nadu,8,7,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,100.85,399.25,0,10,31.76,441.01,Stayed,Others,Others
32507-JAM,Female,44,No,Jammu & Kashmir,6,7,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.25,5464.65,0,0,1000.35,6465,Churned,Competitor,Competitor made better offer
32539-KAR,Male,47,Yes,Karnataka,6,16,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,802.35,29.95,0,1507.16,2279.56,Stayed,Others,Others
32553-TAM,Male,52,No,Tamil Nadu,11,1,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.2,4017.45,0,0,51.23,4068.68,Stayed,Others,Others
32554-DEL,Male,28,No,Delhi,0,21,None,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,75.9,0,0,44.56,120.46,Churned,Competitor,Competitor made better offer
32561-KAR,Male,27,Yes,Karnataka,7,9,Deal 2,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,54.25,2538.2,0,0,1844.75,4382.95,Stayed,Others,Others
32594-MAH,Male,61,Yes,Maharashtra,4,1,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,102,6529.25,0,110,500.96,7140.21,Churned,Price,Price too high
32630-KAR,Male,65,Yes,Karnataka,0,16,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,1058.6,0,0,284.44,1343.04,Churned,Price,Long distance charges
32634-UTT,Male,56,Yes,Uttar Pradesh,5,1,Deal 2,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.7,4977.2,0,0,1736.64,6713.84,Stayed,Others,Others
32663-BIH,Female,75,Yes,Bihar,4,22,Deal 4,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,58.4,964.9,0,0,852.12,1817.02,Stayed,Others,Others
32673-RAJ,Male,55,Yes,Rajasthan,8,25,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25,1004.35,0,0,1948.05,2952.4,Stayed,Others,Others
32681-MAH,Female,83,Yes,Maharashtra,3,1,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.35,474.9,0,0,172.26,647.16,Churned,Other,Deceased
32696-UTT,Female,49,Yes,Uttar Pradesh,0,10,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.1,81.1,0,0,22.86,103.96,Churned,Competitor,Competitor offered more data
32720-RAJ,Female,30,Yes,Rajasthan,13,4,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,102.35,3626.1,0,0,1394.4,5020.5,Churned,Price,Price too high
32749-UTT,Female,58,No,Uttar Pradesh,13,12,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,94.6,0,0,1.17,95.77,Churned,Other,Don't know
32750-TEL,Male,24,No,Telangana,9,2,Deal 5,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.4,571.45,0,0,150.93,722.38,Stayed,Others,Others
32770-RAJ,Female,75,Yes,Rajasthan,12,12,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,829.55,0,0,361.28,1190.83,Churned,Price,Price too high
32778-KAR,Male,28,Yes,Karnataka,1,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.3,890.5,0,0,120.32,1010.82,Stayed,Others,Others
32779-TAM,Male,48,No,Tamil Nadu,2,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,415.1,0,0,409.86,824.96,Stayed,Others,Others
32802-WES,Male,22,Yes,West Bengal,3,5,None,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.05,2959.8,0,40,0,2999.8,Stayed,Others,Others
32819-MAD,Male,72,No,Madhya Pradesh,4,35,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,73.55,1359.45,0,0,135.18,1494.63,Stayed,Others,Others
33318-JAM,Female,36,Yes,Jammu & Kashmir,1,9,Deal 1,Yes,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,87.4,5918.8,0,0,1902.8,7821.6,Churned,Competitor,Competitor made better offer
33334-HAR,Male,46,Yes,Haryana,12,11,Deal 2,No,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.3,1224.05,0,0,0,1224.05,Stayed,Others,Others
33334-PUN,Female,27,No,Punjab,1,12,None,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,35.45,106.85,0,0,0,106.85,Churned,Other,Moved
33345-MAH,Female,33,Yes,Maharashtra,12,17,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.9,6065.3,0,0,96.48,6161.78,Stayed,Others,Others
33345-WES,Female,20,No,West Bengal,2,4,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109,7661.8,0,150,130.64,7942.44,Stayed,Others,Others
33391-MAH,Female,35,Yes,Maharashtra,5,11,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.95,355.2,0,40,193.28,588.48,Churned,Dissatisfaction,Network reliability
33411-GUJ,Male,37,No,Gujarat,0,3,Deal 2,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,60.6,2985.25,0,100,2146.56,5231.81,Stayed,Others,Others
33414-GUJ,Male,55,No,Gujarat,4,8,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.3,7567.2,36.66,0,1454.57,8985.11,Stayed,Others,Others
33430-HAR,Female,29,No,Haryana,9,27,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.15,804.85,0,0,334.4,1139.25,Stayed,Others,Others
33437-MAD,Female,34,No,Madhya Pradesh,13,35,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,0,0,28.7,98.35,Churned,Dissatisfaction,Network reliability
33439-RAJ,Female,37,No,Rajasthan,6,32,Deal 2,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.7,4730.6,0,0,115.15,4845.75,Stayed,Others,Others
33458-CHH,Female,73,No,Chhattisgarh,4,1,Deal 3,No,No,Yes,Cable,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,54.6,1803.7,0,0,0,1803.7,Stayed,Others,Others
33463-JAM,Female,43,No,Jammu & Kashmir,13,35,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.4,168.2,0,0,21.06,189.26,Churned,Other,Don't know
33844-KAR,Female,18,No,Karnataka,13,8,Deal 2,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,71.9,4479.2,0,0,2683.17,7162.37,Stayed,Others,Others
33852-ASS,Female,42,No,Assam,14,25,Deal 5,Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.25,546.45,0,0,205.76,752.21,Stayed,Others,Others
33855-HAR,Female,25,No,Haryana,10,16,None,No,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.2,30.2,0,0,0,30.2,Churned,Competitor,Competitor had better devices
33878-KER,Male,53,Yes,Kerala,5,10,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.15,2499.3,0,0,1601.75,4101.05,Churned,Other,Don't know
33911-TEL,Female,47,No,Telangana,12,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.85,929.45,0,0,327.6,1257.05,Stayed,Others,Others
33916-JAM,Female,39,Yes,Jammu & Kashmir,7,21,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,846,0,0,271,1117,Churned,Competitor,Competitor made better offer
33927-MAH,Male,44,Yes,Maharashtra,12,6,Deal 1,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,1360.25,0,0,3399.9,4760.15,Stayed,Others,Others
33928-MAH,Female,70,No,Maharashtra,11,18,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,0,0,43.14,222.39,Churned,Competitor,Competitor had better devices
33933-MAD,Male,56,Yes,Madhya Pradesh,9,3,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,417.7,0,0,722.19,1139.89,Stayed,Others,Others
33955-HAR,Female,38,No,Haryana,4,26,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,24.8,321.7,0,0,469,790.7,Stayed,Others,Others
33958-BIH,Female,43,Yes,Bihar,10,19,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.35,176.3,0,0,174,350.3,Stayed,Others,Others
33968-MAD,Male,63,Yes,Madhya Pradesh,13,34,None,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.2,4016.3,0,0,859.56,4875.86,Stayed,Others,Others
33980-PUN,Female,58,No,Punjab,9,29,None,No,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.85,394.1,0,0,0,394.1,Stayed,Others,Others
33993-ODI,Male,59,No,Odisha,3,13,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.3,7482.1,0,0,1959.08,9441.18,Churned,Attitude,Attitude of support person
33999-ODI,Female,26,No,Odisha,11,35,None,No,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.85,2036.55,0,0,0,2036.55,Stayed,Others,Others
34004-PUN,Female,52,Yes,Punjab,8,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.05,139.75,0,0,344.4,484.15,Stayed,Others,Others
34212-MAH,Female,64,No,Maharashtra,3,17,Deal 3,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,54.1,1992.85,1.09,0,1697.76,3689.52,Stayed,Others,Others
34220-BIH,Female,69,Yes,Bihar,6,28,None,Yes,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60,2548.55,0,0,930.52,3479.07,Stayed,Others,Others
34237-HAR,Female,73,Yes,Haryana,8,30,Deal 3,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.85,2310.2,0,0,92.61,2402.81,Stayed,Others,Others
34258-JAM,Female,24,No,Jammu & Kashmir,7,5,None,Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.2,528.35,0,0,94.1,622.45,Churned,Competitor,Competitor made better offer
34262-TEL,Male,50,Yes,Telangana,3,23,Deal 1,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.95,1322.85,0,0,614.16,1937.01,Stayed,Others,Others
34266-KAR,Female,73,Yes,Karnataka,14,18,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,90.05,2627.2,0,0,1432.5,4059.7,Stayed,Others,Others
34278-UTT,Female,56,No,Uttar Pradesh,13,32,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,89.65,1208.35,0,120,106.68,1435.03,Churned,Competitor,Competitor had better devices
34284-UTT,Female,82,No,Uttar Pradesh,5,25,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,2841.55,0,0,997.15,3838.7,Churned,Other,Don't know
34319-MAH,Female,82,Yes,Maharashtra,3,17,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,54.55,825.1,0,0,568.48,1393.58,Stayed,Others,Others
34320-JAM,Female,36,No,Jammu & Kashmir,13,12,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.15,456.85,0,0,788.64,1245.49,Stayed,Others,Others
34323-KAR,Male,37,No,Karnataka,12,22,None,Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,53.75,2790.65,43.12,0,2490.8,5238.33,Stayed,Others,Others
34330-TAM,Male,39,No,Tamil Nadu,15,11,None,No,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,34.65,246.6,0,0,0,246.6,Stayed,Others,Others
34333-GUJ,Female,18,No,Gujarat,13,4,Deal 2,Yes,No,Yes,DSL,No,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,Credit Card,55.8,2651.2,0,0,1838.4,4489.6,Stayed,Others,Others
34389-RAJ,Female,48,No,Rajasthan,4,5,Deal 2,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.8,3970.4,0,0,2557.8,6528.2,Stayed,Others,Others
34391-MAD,Female,44,Yes,Madhya Pradesh,1,9,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,24.7,571.75,0,0,497.76,1069.51,Stayed,Others,Others
34397-GUJ,Male,44,No,Gujarat,8,14,Deal 4,No,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.95,605.75,0,0,0,605.75,Stayed,Others,Others
34402-MAD,Female,44,No,Madhya Pradesh,5,36,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,536.4,0,0,262.8,799.2,Churned,Other,Moved
34425-ASS,Male,81,No,Assam,0,21,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,86.45,2401.05,0,0,80.19,2481.24,Stayed,Others,Others
34444-PUN,Female,39,Yes,Punjab,6,31,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100,3320.6,0,0,546.81,3867.41,Stayed,Others,Others
34476-TAM,Male,73,No,Tamil Nadu,13,21,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.85,1235.55,0,0,346.84,1582.39,Stayed,Others,Others
34493-PUD,Female,19,No,Puducherry,14,8,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.2,7723.9,48.54,0,1174.6,8849.96,Churned,Price,Price too high
34520-UTT,Female,51,No,Uttar Pradesh,1,5,Deal 2,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.5,3145.15,0,0,2406.18,5551.33,Stayed,Others,Others
35203-HAR,Female,25,Yes,Haryana,6,8,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,83.45,3887.85,0,0,2184.48,6072.33,Stayed,Others,Others
